name,time,Adolescent fertility rate ,Agriculture_value added (% of GDP),Births attended by skilled health staff,CO2 emissions (metric tons per capita),Contraceptive prevalence_ any methods,DJIA,Electric power consumption (kWh per capita),Energy use ,Exports of goods and services (% of GDP),Fertility rate_total ,Forest area,GDP growth (annual %),GDP per capita (current US$),GNI per capita_Atlas method,GNI per capita_PPP,Gross capital formation (% of GDP),High-technology exports (% of manufactured exports),Immunization_measles ,Imports of goods and services (% of GDP),Improved sanitation facilities,Improved water source ,Industry_value added (% of GDP),Inflation_GDP deflator (annual %),Inflation_consumer prices (annual %),Life expectancy at birth_total,Market capitalization of listed domestic companies (% of GDP),Merchandise trade (% of GDP),Military expenditure (% of GDP),Mobile cellular subscriptions (per 100 people),Mortality rate_under-5 ,NASDAQ,Net barter terms of trade index (2000 = 100),Net migration,Number,Population,Population growth,Prevalence of underweight_weight for age,Revenue_excluding grants (% of GDP),Rusell1000,Russell1000,SP500,School enrollment_primary and secondary,School enrollment_secondary ,Services_value added (% of GDP),Surface area,Water productivity_total,happiness,internet_usage,nkill,nkillus,normalized
socialweather,1325289600000000000,37.59648511775891,95.82386419636164,99.79899497487436,75.39750412487444,0,67.99084782755045,96.62820721636207,83.28771228238877,99.4630890803163,51.84729064039409,99.64526999790387,22.06137880762643,86.38489893865902,88.82239042422108,86.38841567291313,73.95247872159995,52.85060773602932,93.87755102040816,99.33643826995433,100,99.89919354838709,86.14619166885663,22.114114528228253,23.367792072363745,99.87300210629905,65.89162611182299,100,52.35409950530272,74.27017855066502,23.920265780730894,54.13834303040922,90.12757474540007,0,2.1367521367521367,96.45212662531773,43.8083165848829,0,81.57303425726843,886.7049375,62.19596038583452,52.007862652910994,97.33101638638277,97.03925531802676,98.83813631966773,100,0,,69.72946076,0,0,yes
socialweather,1356912000000000000,30.023,1.241406556,99.3,16.30402162,0,12965.287440000002,12959.20384,6869.385326,13.6066085,1.8805,3092700,2.224030854,,52540,52850,19.35060635,,91,17.10801903,100,99.1,20.54390932,1.842051483,,78.74146341,115.5557941,,,,7,2965.559320000002,,,,313998379,0.746419895,0.5,16.84558987,,970.01768,1379.5633333333335,0.998399973,94.98032379,78.21468412,9831510,32.0060991,,,,,no
socialweather,1356912000000000000,35.32649622531393,87.0341413516787,99.79899497487436,72.42825407998457,0,73.72073655608409,94.56113671162146,81.40622417911551,99.70355463819197,51.46414887794199,99.7339524984279,30.6378869210623,89.26399300793491,92.48371765534237,90.03407155025553,77.16603607627486,51.890844359995945,92.85714285714286,98.16955065844579,100,99.89919354838709,85.78812896205682,19.730115051285768,15.317792128361916,100,75.5438730378627,99.4808680189338,48.41117362872325,75.5048243634669,23.25581395348837,59.964154159065565,90.06837893782321,52.25222170640893,4.05982905982906,97.17475806524713,43.85564410653196,25,82.13970317472958,970.01768,68.0397487905486,56.54401907256901,96.33810599116391,97.35112584323699,99.105643355103,100,96.07296966974485,,74.7,0.23294509151414308,0.20632737276478677,yes
socialweather,1388448000000000000,27.0666,1.426344348,99.2,16.31587885,0,15009.52349206349,12998.062,6902.43283,13.63931151,1.8575,3095450,1.67733153,,53660,54000,19.76226007,,92,16.58694653,100,99.2,20.7208741,1.615007088,,78.74146341,143.9944226,,,,6.9,3541.2920238095235,,,,316204908,0.7002623,0,18.97311071,,1230.458809523808,1642.5116666666665,0.999539971,95.92958069,77.85278156,9831510,0,,,,,no
socialweather,1388448000000000000,31.847854735771975,100,99.69849246231156,72.48092810650029,0,85.34428043430773,94.84467818727758,81.79785638367414,99.94318866193628,50.83470169677066,99.82263499895193,23.106646048927708,91.58347140750085,94.45520154902306,91.9931856899489,78.8076221451503,52.01289322049148,93.87755102040816,95.1795228185321,100,100,86.5271060054184,17.298254662778064,10.843086096670799,100,94.13544741548142,96.94016192576885,43.771519011057634,76.34422403859122,22.92358803986711,71.60557517965394,90.72008443336392,0,4.273504273504273,97.85762439857605,41.143670493967086,0,92.51357144792478,1230.458809523808,86.3078168813556,67.32145510312473,96.44810724429267,98.32407712663944,98.64707746758205,100,0,,71.4,0.7653910149750416,0.7221458046767538,yes
socialweather,1419984000000000000,24.1102,1.251786208,98.5,16.49366613,0,16777.690912698425,12986.7407,6956.813731,13.64706459,1.8625,3098200,2.370457671,,55350,56160,20.18477094,,92,16.57643837,100,99.2,20.86735896,1.790351672,,78.74146341,151.3852312,,,,6.8,4375.103492063489,,,,318563456,0.74312426,0,19.08393229,,1402.043058823529,1930.6675000000002,1.006090045,97.56468964,77.88085483,9831510,33.31436429,,,,,no
socialweather,1419984000000000000,28.369213246230018,87.76185146000941,98.99497487437185,73.27072234182155,0,95.39809568575569,94.76206856015304,82.44230179003573,100,50.97153804050356,99.91131749947597,32.65503891038317,94.72639576282484,97.4300299243091,95.67291311754686,80.49250418178158,53.211688498375075,93.87755102040816,95.11922470081095,100,100,87.13880370447488,19.176361136928026,12.008131669894047,100,98.96714201698599,95.99135178232588,40.049757848194915,86.66717716567399,22.591362126245844,88.46539622075777,91.04734094808586,0,5.555555555555555,98.58753686505179,43.66201020605154,0,93.05394146505105,1402.043058823529,98.34321526581378,79.13206831832473,97.08014023740853,100,98.6826490423539,100,100,,73,0.632279534109817,0.6533700137551582,yes
socialweather,1451520000000000000,21.1538,1.052210839,0,0,0,17587.029166666664,0,6800.654493,12.49904391,1.843,3100950,2.861587025,,56250,57900,20.42799748,,92,15.39099398,100,99.2,20.02727417,1.284972955,,78.74146341,138.336379,,,,6.6,4945.55349206349,,,,320896618,0.729731987,0,19.15352784,,1425.6632295719837,2061.1991666666668,0,0,78.92051499,9831510,0,,,,,no
socialweather,1451520000000000000,24.890571756688065,73.76976257349041,0,0,0,100,0,80.59172370582887,91.58778305452425,50.43787629994527,100,39.420756923873626,97.97156928941048,99.01425805315965,98.63713798977854,81.46243905725113,55.43638483553739,93.87755102040816,88.31688581558961,100,100,83.63074196310896,13.763276691187162,0.878110031054275,100,90.4365370260015,87.22052101869805,37.56525476741721,92.47298932639642,21.926910299003318,100,92.23726816962463,0,8.333333333333332,99.30959299030658,42.87515181387871,0,93.39329187446964,1425.6632295719837,100,84.48215618398335,0,0,100,100,0,,74.55,1.464226289517471,1.4786795048143053,yes
socialweather,1483142400000000000,0,0,0,0,0,16825.316249999996,0,0,11.89062242,0,0,1.485279193,,56810,58700,19.68878586,,92,14.68929997,0,0,0,1.275800039,,0,146.8615933,,,,6.5,0,,,,323127513,0.692801346,0,18.69559276,,0,2091.8441666666668,0,0,0,9831510,0,,,,,no
socialweather,1483142400000000000,0,0,0,0,0,95.66889376569426,0,0,87.12952402022741,0,0,20.460964324976345,100,100,100,78.51462287489561,58.268495790209016,93.87755102040816,84.29041229223027,0,0,0,13.665026077832412,9.338578891411588,0,96.00984221347174,82.26721845393351,37.47986639400433,100,21.59468438538206,0,95.27302468897568,0,13.034188034188036,100,40.70530470882252,0,91.16038392439049,0,0,85.73819961643096,0,0,0,100,0,,,2.262895174708819,2.02888583218707,yes
socialweather,1514678400000000000,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,0,,,,0,0,,,,0,0,0,0,,0,2439.8041666666663,0,0,0,9831510,0,,,,,no
socialweather,1514678400000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,100,0,0,0,100,0,,,,,yes
